"ITIN_ID","MKT_ID","SEQ_NUM","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_CITY_MARKET_ID","DEST","TRIP_BREAK","OPERATING_CARRIER","DISTANCE","YEAR","QUARTER","GATEWAY"
20011622,200111154,3,31995,"GSO",30194,"DFW",NA,"AA",999,2001,1,0
20011622,200111154,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011623,200111155,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011623,200111155,2,30194,"DFW",31995,"GSO","X","AA",999,2001,1,0
20011623,200111156,3,31995,"GSO",30194,"DFW",NA,"AA",999,2001,1,0
20011623,200111156,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011624,200111157,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011624,200111157,2,30194,"DFW",31871,"GSP","X","MQ",862,2001,1,0
20011624,200111158,3,31871,"GSP",30194,"DFW",NA,"MQ",862,2001,1,0
20011624,200111158,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011625,200111159,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011625,200111159,2,30194,"DFW",31871,"GSP","X","MQ",862,2001,1,0
20011625,200111160,3,31871,"GSP",30194,"DFW",NA,"MQ",862,2001,1,0
20011625,200111160,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011626,200111161,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011626,200111161,2,30194,"DFW",31871,"GSP","X","MQ",862,2001,1,0
20011626,200111162,3,31871,"GSP",30194,"DFW",NA,"MQ",862,2001,1,0
20011626,200111162,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011627,200111163,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011627,200111163,2,30194,"DFW",31871,"GSP","X","MQ",862,2001,1,0
20011627,200111164,3,31871,"GSP",30194,"DFW",NA,"MQ",862,2001,1,0
20011627,200111164,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011628,200111165,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011628,200111165,2,30194,"DFW",31871,"GSP","X","MQ",862,2001,1,0
20011628,200111166,3,31871,"GSP",30194,"DFW",NA,"MQ",862,2001,1,0
20011628,200111166,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011631,200111171,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011631,200111171,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011632,200111172,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011632,200111172,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011633,200111173,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011633,200111173,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011633,200111174,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011633,200111174,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011634,200111175,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011634,200111175,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011634,200111176,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011634,200111176,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011635,200111177,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011635,200111177,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011635,200111178,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011635,200111178,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011636,200111179,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011636,200111179,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011636,200111180,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011636,200111180,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011637,200111181,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011637,200111181,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011637,200111182,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011637,200111182,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011638,200111183,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011638,200111183,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011638,200111184,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011638,200111184,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011639,200111185,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011639,200111185,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011639,200111186,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011639,200111186,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011640,200111187,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011640,200111187,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011640,200111188,3,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011640,200111188,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011641,200111189,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011641,200111189,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011641,200111189,3,32134,"HNL",32402,"ITO","X","HA",216,2001,1,0
20011641,200111190,4,32402,"ITO",32134,"HNL",NA,"HA",216,2001,1,0
20011641,200111190,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011641,200111190,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011642,200111191,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011642,200111191,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011642,200111191,3,32134,"HNL",32758,"KOA","X","HA",169,2001,1,0
20011642,200111192,4,32758,"KOA",32134,"HNL",NA,"HA",169,2001,1,0
20011642,200111192,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011642,200111192,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011643,200111193,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011643,200111193,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011643,200111193,3,32134,"HNL",32758,"KOA","X","HA",169,2001,1,0
20011643,200111194,4,32758,"KOA",32134,"HNL",NA,"HA",169,2001,1,0
20011643,200111194,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011643,200111194,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011644,200111195,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011644,200111195,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011644,200111195,3,32134,"HNL",32758,"KOA","X","HA",169,2001,1,0
20011644,200111196,4,32758,"KOA",32134,"HNL",NA,"HA",169,2001,1,0
20011644,200111196,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011644,200111196,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011645,200111197,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011645,200111197,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011645,200111198,3,32134,"HNL",32575,"LAX",NA,"AA",2556,2001,1,0
20011645,200111198,4,32575,"LAX",30194,"DFW",NA,"AA",1235,2001,1,0
20011645,200111198,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011646,200111199,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011646,200111199,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011646,200111200,3,32134,"HNL",32575,"LAX",NA,"AA",2556,2001,1,0
20011646,200111200,4,32575,"LAX",30194,"DFW",NA,"AA",1235,2001,1,0
20011646,200111200,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011647,200111201,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011647,200111201,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011647,200111202,3,32134,"HNL",32575,"LAX",NA,"AA",2556,2001,1,0
20011647,200111202,4,32575,"LAX",30194,"DFW",NA,"AA",1235,2001,1,0
20011647,200111202,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011648,200111203,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011648,200111203,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011648,200111204,3,32134,"HNL",32575,"LAX",NA,"HA",2556,2001,1,0
20011648,200111204,4,32575,"LAX",33570,"SAN",NA,"MQ",109,2001,1,0
20011648,200111204,5,33570,"SAN",30194,"DFW",NA,"AA",1171,2001,1,0
20011648,200111204,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011649,200111205,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011649,200111205,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011649,200111205,3,32134,"HNL",32982,"LIH","X","HA",102,2001,1,0
20011649,200111206,4,32982,"LIH",32134,"HNL",NA,"HA",102,2001,1,0
20011649,200111206,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011649,200111206,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011650,200111207,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011650,200111207,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011650,200111207,3,32134,"HNL",32982,"LIH","X","HA",102,2001,1,0
20011650,200111208,4,32982,"LIH",32134,"HNL",NA,"HA",102,2001,1,0
20011650,200111208,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011650,200111208,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011651,200111209,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011651,200111209,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011651,200111209,3,32134,"HNL",32982,"LIH","X","HA",102,2001,1,0
20011651,200111210,4,32982,"LIH",32134,"HNL",NA,"HA",102,2001,1,0
20011651,200111210,5,32134,"HNL",30194,"DFW",NA,"AA",3784,2001,1,0
20011651,200111210,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011652,200111211,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011652,200111211,2,30194,"DFW",32134,"HNL",NA,"AA",3784,2001,1,0
20011652,200111211,3,32134,"HNL",32982,"LIH","X","HA",102,2001,1,0
20011652,200111212,4,32982,"LIH",32134,"HNL",NA,"HA",102,2001,1,0
20011652,200111212,5,32134,"HNL",32575,"LAX",NA,"AA",2556,2001,1,0
20011652,200111212,6,32575,"LAX",30194,"DFW",NA,"AA",1235,2001,1,0
20011652,200111212,7,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011653,200111213,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011653,200111213,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011653,200111214,3,32134,"HNL",32457,"SJC",NA,"AA",2416,2001,1,0
20011653,200111214,4,32457,"SJC",30194,"DFW",NA,"AA",1438,2001,1,0
20011653,200111214,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011654,200111215,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011654,200111215,2,30194,"DFW",32134,"HNL","X","AA",3784,2001,1,0
20011654,200111216,3,32134,"HNL",32457,"SJC",NA,"AA",2416,2001,1,0
20011654,200111216,4,32457,"SJC",30194,"DFW",NA,"AA",1438,2001,1,0
20011654,200111216,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011655,200111217,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011655,200111217,2,30194,"DFW",31453,"HOU","X","MQ",247,2001,1,0
20011655,200111218,3,31453,"HOU",30194,"DFW",NA,"MQ",247,2001,1,0
20011655,200111218,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011656,200111219,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011656,200111219,2,30194,"DFW",31453,"HOU","X","MQ",247,2001,1,0
20011656,200111220,3,31453,"HOU",30194,"DFW",NA,"MQ",247,2001,1,0
20011656,200111220,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011657,200111221,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011657,200111221,2,30194,"DFW",31453,"HOU","X","MQ",247,2001,1,0
20011657,200111222,3,31453,"HOU",30194,"DFW",NA,"MQ",247,2001,1,0
20011657,200111222,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011658,200111223,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011658,200111223,2,30194,"DFW",32206,"HRL","X","MQ",461,2001,1,0
20011658,200111224,3,32206,"HRL",30194,"DFW",NA,"MQ",461,2001,1,0
20011658,200111224,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011659,200111225,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011659,200111225,2,30194,"DFW",32206,"HRL","X","MQ",461,2001,1,0
20011659,200111226,3,32206,"HRL",30194,"DFW",NA,"MQ",461,2001,1,0
20011659,200111226,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011660,200111227,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011660,200111227,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011660,200111228,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011660,200111228,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011661,200111229,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011661,200111229,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011661,200111230,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011661,200111230,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011662,200111231,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011662,200111231,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011662,200111232,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011662,200111232,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011663,200111233,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011663,200111233,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011663,200111234,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011663,200111234,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011664,200111235,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011664,200111235,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011664,200111236,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011664,200111236,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011665,200111237,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011665,200111237,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011665,200111238,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011665,200111238,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011666,200111239,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011666,200111239,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011666,200111240,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011666,200111240,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011667,200111241,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011667,200111241,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011667,200111242,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011667,200111242,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011668,200111243,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011668,200111243,2,30194,"DFW",30255,"HSV","X","AA",603,2001,1,0
20011668,200111244,3,30255,"HSV",30194,"DFW",NA,"AA",603,2001,1,0
20011668,200111244,4,30194,"DFW",30325,"DEN","X","AA",641,2001,1,0
20011670,200111247,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011670,200111247,2,30194,"DFW",30852,"IAD","X","AA",1172,2001,1,0
20011671,200111248,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011671,200111248,2,30194,"DFW",30852,"IAD","X","AA",1172,2001,1,0
20011672,200111249,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011672,200111249,2,30194,"DFW",30852,"IAD","X","AA",1172,2001,1,0
20011673,200111250,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011673,200111250,2,30194,"DFW",30852,"IAD",NA,"AA",1172,2001,1,0
20011673,200111250,3,30852,"IAD",30852,"DCA","X","--",24,2001,1,0
20011673,200111251,4,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011673,200111251,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
